round,arm_pulled,reward,cum_reward,regret
303,20,21,6282,52.89919354838639
304,20,16,6298,57.8064516129034
305,20,29,6327,49.7137096774195
306,20,22,6349,48.6209677419356
307,20,25,6374,44.5282258064517
308,20,19,6393,46.4354838709678
309,20,19,6412,48.3427419354839
310,20,20,6432,49.25
311,20,18,6450,52.1572580645161
312,20,13,6463,60.0645161290322
313,20,18,6481,62.9717741935483
314,20,18,6499,65.8790322580644
315,20,19,6518,67.7862903225805
316,20,25,6543,63.6935483870966
317,20,18,6561,66.6008064516127
318,20,19,6580,68.5080645161288
319,20,23,6603,66.4153225806449
320,20,17,6620,70.322580645161
321,20,23,6643,68.2298387096771
322,20,17,6660,72.1370967741932
323,20,21,6681,72.0443548387093
324,20,27,6708,65.9516129032254
325,20,22,6730,64.8588709677415
326,20,22,6752,63.766129032257595
327,20,19,6771,65.6733870967737
328,20,26,6797,60.580645161289794
329,20,22,6819,59.487903225805894
330,20,20,6839,60.395161290321994
331,20,24,6863,57.302419354838094
332,20,22,6885,56.20967741935419
333,20,30,6915,47.11693548387029
334,20,17,6932,51.02419354838639
335,20,19,6951,52.93145161290249
336,20,22,6973,51.83870967741859
337,20,23,6996,49.7459677419356
338,20,31,7027,39.6532258064517
339,20,22,7049,38.5604838709678
340,20,15,7064,44.4677419354839
341,20,24,7088,41.375
342,20,20,7108,42.2822580645161
343,20,24,7132,39.1895161290322
344,20,23,7155,37.0967741935483
345,20,14,7169,44.0040322580644
346,20,18,7187,46.9112903225805
347,20,10,7197,57.8185483870966
348,20,22,7219,56.7258064516127
349,20,25,7244,52.6330645161288
350,20,17,7261,56.5403225806449
351,20,17,7278,60.447580645161
352,20,30,7308,51.3548387096771
353,20,22,7330,50.262096774193196
354,20,25,7355,46.169354838709296
355,20,22,7377,45.076612903225396
356,20,23,7400,42.983870967741495
357,20,20,7420,43.891129032257595
358,20,22,7442,42.798387096773695
359,20,26,7468,37.705645161289794
360,20,20,7488,38.612903225805894
361,20,27,7515,32.520161290321994
362,20,19,7534,34.427419354838094
363,20,15,7549,40.33467741935419
364,20,20,7569,41.24193548387029
365,20,20,7589,42.14919354838639
366,20,17,7606,46.05645161290249
367,20,17,7623,49.96370967741859
368,20,25,7648,45.8709677419356
369,20,23,7671,43.7782258064517
370,20,20,7691,44.6854838709678
371,20,22,7713,43.5927419354839
372,20,19,7732,45.5
373,20,17,7749,49.4072580645161
374,20,29,7778,41.3145161290322
375,20,22,7800,40.2217741935483
376,20,22,7822,39.1290322580644
377,20,26,7848,34.0362903225805
378,20,19,7867,35.9435483870966
379,20,24,7891,32.8508064516127
380,20,17,7908,36.7580645161288
381,20,22,7930,35.6653225806449
382,20,16,7946,40.572580645161
383,20,22,7968,39.4798387096771
384,20,20,7988,40.387096774193196
385,20,19,8007,42.294354838709296
386,20,21,8028,42.201612903225396
387,20,18,8046,45.108870967741495
388,20,18,8064,48.016129032257595
389,20,19,8083,49.923387096773695
390,20,17,8100,53.830645161289794
391,20,15,8115,59.737903225805894
392,20,22,8137,58.645161290321994
393,20,22,8159,57.552419354839
394,20,24,8183,54.45967741935419
395,20,19,8202,56.3669354838712
396,20,23,8225,54.27419354838639
397,20,18,8243,57.1814516129034
398,20,19,8262,59.08870967741859
399,20,20,8282,59.9959677419356
