round,arm_pulled,reward,cum_reward,regret
250,13,27,5622,164.02150537634407
251,13,23,5645,164.1655913978493
252,13,28,5673,159.30967741935456
253,13,28,5701,154.4537634408607
254,13,26,5727,151.59784946236596
255,13,24,5751,150.7419354838712
256,13,23,5774,150.88602150537645
257,13,29,5803,145.0301075268817
258,13,26,5829,142.17419354838694
259,13,25,5854,140.31827956989218
260,13,28,5882,135.46236559139834
261,13,25,5907,133.60645161290358
262,13,22,5929,134.75053763440883
263,13,15,5944,142.89462365591407
264,13,20,5964,146.03870967741932
265,13,27,5991,142.18279569892456
266,13,21,6012,144.3268817204298
267,13,29,6041,138.47096774193597
268,13,26,6067,135.6150537634412
269,13,25,6092,133.75913978494646
270,13,20,6112,136.9032258064517
271,13,28,6140,132.04731182795695
272,13,31,6171,124.19139784946219
273,13,16,6187,131.33548387096744
274,13,21,6208,133.4795698924736
275,13,18,6226,138.62365591397884
276,13,22,6248,139.76774193548408
277,13,28,6276,134.91182795698933
278,13,22,6298,136.05591397849457
279,13,28,6326,131.19999999999982
280,13,31,6357,123.34408602150506
281,13,20,6377,126.48817204301122
282,13,27,6404,122.63225806451646
283,13,26,6430,119.77634408602171
284,13,21,6451,121.92043010752695
285,13,23,6474,122.0645161290322
286,13,24,6498,121.20860215053744
287,13,19,6517,125.35268817204269
288,13,22,6539,126.49677419354884
289,13,19,6558,130.6408602150541
290,13,29,6587,124.78494623655934
291,13,30,6617,117.92903225806458
292,13,22,6639,119.07311827956983
293,13,18,6657,124.21720430107507
294,13,27,6684,120.36129032258032
295,13,22,6706,121.50537634408647
296,13,29,6735,115.64946236559172
297,13,27,6762,111.79354838709696
298,13,21,6783,113.93763440860221
299,13,32,6815,105.08172043010745
300,13,22,6837,106.2258064516127
301,13,25,6862,104.36989247311885
302,13,20,6882,107.5139784946241
303,13,23,6905,107.65806451612934
304,13,22,6927,108.80215053763459
305,13,21,6948,110.94623655913983
306,13,22,6970,112.09032258064508
307,13,35,7005,100.23440860215032
308,13,22,7027,101.37849462365648
309,13,18,7045,106.52258064516172
310,13,19,7064,110.66666666666697
311,13,14,7078,119.81075268817222
312,13,14,7092,128.95483870967746
313,13,22,7114,130.0989247311827
314,13,31,7145,122.24301075268795
315,13,21,7166,124.3870967741941
316,13,28,7194,119.53118279569935
317,13,30,7224,112.6752688172046
318,13,27,7251,108.81935483870984
319,13,23,7274,108.96344086021509
320,13,27,7301,105.10752688172033
321,13,15,7316,113.25161290322558
322,13,21,7337,115.39569892473173
323,13,24,7361,114.53978494623698
324,13,16,7377,121.68387096774222
325,13,18,7395,126.82795698924747
326,13,23,7418,126.97204301075271
327,13,25,7443,125.11612903225796
328,13,27,7470,121.2602150537632
329,13,22,7492,122.40430107526936
330,13,27,7519,118.5483870967746
331,13,28,7547,113.69247311827985
332,13,29,7576,107.8365591397851
333,13,25,7601,105.98064516129034
334,13,23,7624,106.12473118279559
335,13,24,7648,105.26881720430083
336,13,22,7670,106.41290322580699
337,13,24,7694,105.55698924731223
338,13,20,7714,108.70107526881748
339,13,27,7741,104.84516129032272
340,13,18,7759,109.98924731182797
341,13,17,7776,116.13333333333321
342,13,27,7803,112.27741935483846
343,13,21,7824,114.42150537634461
344,13,16,7840,121.56559139784986
345,13,25,7865,119.7096774193551
346,13,26,7891,116.85376344086035
347,13,28,7919,111.9978494623656
348,13,18,7937,117.14193548387084
349,13,29,7966,111.28602150537608
350,13,23,7989,111.43010752688224
351,13,26,8015,108.57419354838748
352,13,19,8034,112.71827956989273
353,13,18,8052,117.86236559139797
354,13,27,8079,114.00645161290413
355,13,25,8104,112.15053763440847
356,13,24,8128,111.29462365591462
357,13,23,8151,111.43870967741896
358,13,23,8174,111.58279569892511
359,13,25,8199,109.72688172042945
360,13,19,8218,113.8709677419356
361,13,20,8238,117.01505376344176
362,13,17,8255,123.15913978494609
363,13,16,8271,130.30322580645225
364,13,25,8296,128.44731182795658
365,13,17,8313,134.59139784946274
366,13,20,8333,137.73548387096707
367,13,17,8350,143.87956989247323
368,13,14,8364,153.02365591397938
369,13,26,8390,150.16774193548372
370,13,25,8415,148.31182795698987
371,13,27,8442,144.4559139784942
372,13,23,8465,144.60000000000036
373,13,21,8486,146.7440860215047
374,13,27,8513,142.88817204301085
375,13,17,8530,149.032258064517
376,13,26,8556,146.17634408602134
377,13,28,8584,141.3204301075275
378,13,29,8613,135.46451612903184
379,13,21,8634,137.608602150538
380,13,22,8656,138.75268817204233
381,13,23,8679,138.89677419354848
382,13,18,8697,144.04086021505464
383,13,19,8716,148.18494623655897
384,13,15,8731,156.32903225806513
385,13,25,8756,154.47311827956946
386,13,28,8784,149.61720430107562
387,13,28,8812,144.76129032257995
388,13,30,8842,137.9053763440861
389,13,18,8860,143.04946236559226
390,13,21,8881,145.1935483870966
391,13,19,8900,149.33763440860275
392,13,25,8925,147.4817204301071
393,13,17,8942,153.62580645161324
394,13,27,8969,149.76989247311758
395,13,19,8988,153.91397849462373
396,13,28,9016,149.0580645161299
397,13,24,9040,148.20215053763422
398,13,26,9066,145.34623655914038
399,13,23,9089,145.49032258064472
400,13,18,9107,150.63440860215087
401,13,15,9122,158.7784946236552
402,13,26,9148,155.92258064516136
403,13,30,9178,149.06666666666752
404,13,25,9203,147.21075268817185
405,13,20,9223,150.354838709678
406,13,21,9244,152.49892473118234
407,13,31,9275,144.6430107526885
408,13,18,9293,149.78709677419283
409,13,26,9319,146.931182795699
410,13,18,9337,152.07526881720514
411,13,19,9356,156.21935483870948
412,13,26,9382,153.36344086021563
413,13,18,9400,158.50752688171997
414,13,26,9426,155.65161290322612
415,13,25,9451,153.79569892473046
416,13,25,9476,151.9397849462366
417,13,25,9501,150.08387096774277
