round,arm_pulled,reward,cum_reward,regret
657,13,18,11904,3283.238907849829
658,13,18,11922,3288.3549488054596
659,13,28,11950,3283.470989761092
660,13,23,11973,3283.5870307167224
661,13,22,11995,3284.703071672355
662,13,25,12020,3282.8191126279853
663,13,26,12046,3279.9351535836176
664,13,26,12072,3277.051194539248
665,13,18,12090,3282.1672354948805
666,13,24,12114,3281.283276450511
667,13,24,12138,3280.3993174061416
668,13,21,12159,3282.515358361774
669,13,22,12181,3283.6313993174044
670,13,23,12204,3283.747440273037
671,13,24,12228,3282.8634812286673
672,13,24,12252,3281.9795221842996
673,13,30,12282,3275.09556313993
674,13,22,12304,3276.2116040955625
675,13,20,12324,3279.327645051193
676,13,33,12357,3269.4436860068254
677,13,24,12381,3268.559726962456
678,13,23,12404,3268.6757679180882
679,13,20,12424,3271.7918088737188
680,13,32,12456,3262.907849829351
681,13,24,12480,3262.0238907849816
682,13,32,12512,3253.139931740614
683,13,21,12533,3255.2559726962445
684,13,24,12557,3254.372013651877
685,13,15,12572,3262.4880546075074
686,13,25,12597,3260.6040955631397
687,13,27,12624,3256.7201365187702
688,13,22,12646,3257.8361774744026
689,13,15,12661,3265.952218430033
690,13,24,12685,3265.0682593856654
691,13,16,12701,3272.184300341296
692,13,23,12724,3272.3003412969265
693,13,26,12750,3269.416382252559
694,13,23,12773,3269.5324232081894
695,13,32,12805,3260.6484641638217
696,13,27,12832,3256.764505119452
697,13,21,12853,3258.8805460750846
698,13,16,12869,3265.996587030715
699,13,24,12893,3265.1126279863474
700,13,19,12912,3269.228668941978
701,13,25,12937,3267.3447098976103
702,13,27,12964,3263.460750853241
703,13,19,12983,3267.576791808873
704,13,16,12999,3274.6928327645037
705,13,24,13023,3273.808873720136
706,13,25,13048,3271.9249146757666
707,13,19,13067,3276.040955631399
708,13,29,13096,3270.1569965870294
709,13,24,13120,3269.2730375426618
710,13,25,13145,3267.389078498294
711,13,28,13173,3262.505119453923
712,13,17,13190,3268.621160409555
713,13,18,13208,3273.7372013651875
714,13,20,13228,3276.85324232082
715,13,32,13260,3267.9692832764486
716,13,24,13284,3267.085324232081
717,13,20,13304,3270.2013651877132
718,13,20,13324,3273.317406143342
719,13,24,13348,3272.4334470989743
720,13,23,13371,3272.5494880546066
721,13,27,13398,3268.665529010239
722,13,31,13429,3260.7815699658677
723,13,22,13451,3261.8976109215
724,13,24,13475,3261.0136518771324
725,13,24,13499,3260.1296928327647
726,13,21,13520,3262.2457337883934
727,13,22,13542,3263.3617747440258
728,13,20,13562,3266.477815699658
729,13,21,13583,3268.5938566552904
730,13,20,13603,3271.709897610919
731,13,23,13626,3271.8259385665515
732,13,17,13643,3277.941979522184
733,13,23,13666,3278.058020477816
734,13,20,13686,3281.174061433445
735,13,17,13703,3287.290102389077
736,13,24,13727,3286.4061433447096
737,13,21,13748,3288.522184300342
738,13,26,13774,3285.6382252559706
739,13,26,13800,3282.754266211603
740,13,21,13821,3284.8703071672353
741,13,26,13847,3281.9863481228676
742,13,20,13867,3285.1023890784963
743,13,20,13887,3288.2184300341287
744,13,17,13904,3294.334470989761
745,13,22,13926,3295.4505119453897
746,13,30,13956,3288.566552901022
747,13,14,13970,3297.6825938566544
748,13,22,13992,3298.7986348122868
749,13,25,14017,3296.9146757679155
750,13,23,14040,3297.030716723548
751,13,24,14064,3296.14675767918
752,13,29,14093,3290.2627986348125
753,13,18,14111,3295.378839590441
754,13,24,14135,3294.4948805460735
755,13,24,14159,3293.610921501706
756,13,23,14182,3293.7269624573382
757,13,23,14205,3293.843003412967
758,13,17,14222,3299.9590443685993
759,13,23,14245,3300.0750853242316
760,13,27,14272,3296.191126279864
761,13,26,14298,3293.3071672354927
762,13,15,14313,3301.423208191125
763,13,23,14336,3301.5392491467574
764,13,19,14355,3305.6552901023897
765,13,25,14380,3303.7713310580184
766,13,22,14402,3304.8873720136507
767,13,35,14437,3293.003412969283
768,13,24,14461,3292.119453924912
769,13,20,14481,3295.235494880544
770,13,18,14499,3300.3515358361765
771,13,26,14525,3297.467576791809
772,13,31,14556,3289.5836177474375
773,13,21,14577,3291.69965870307
774,13,26,14603,3288.815699658702
775,13,30,14633,3281.9317406143346
776,13,26,14659,3279.0477815699633
777,13,27,14686,3275.1638225255956
778,13,21,14707,3277.279863481228
779,13,20,14727,3280.3959044368603
780,13,21,14748,3282.511945392489
781,13,23,14771,3282.6279863481213
782,13,15,14786,3290.7440273037537
783,13,23,14809,3290.860068259386
784,13,21,14830,3292.9761092150147
785,13,28,14858,3288.092150170647
786,13,28,14886,3283.2081911262794
787,13,24,14910,3282.3242320819118
788,13,21,14931,3284.4402730375405
789,13,21,14952,3286.556313993173
790,13,15,14967,3294.672354948805
791,13,24,14991,3293.7883959044375
792,13,29,15020,3287.904436860066
793,13,28,15048,3283.0204778156985
794,13,29,15077,3277.136518771331
795,13,23,15100,3277.2525597269596
796,13,29,15129,3271.368600682592
797,13,20,15149,3274.4846416382243
798,13,21,15170,3276.6006825938566
799,13,27,15197,3272.7167235494853
