round,arm_pulled,reward,cum_reward,regret
272,7,16,4563,59.35979899497488
273,7,20,4583,56.35376884422112
274,7,25,4608,48.34773869346736
275,7,9,4617,56.341708542713604
276,7,13,4630,60.335678391959846
277,7,12,4642,65.32964824120609
278,7,13,4655,69.32361809045233
279,7,18,4673,68.31758793969857
280,7,21,4694,64.31155778894481
281,7,15,4709,66.30552763819105
282,7,22,4731,61.29949748743729
283,7,17,4748,61.293467336683534
284,7,20,4768,58.287437185929775
285,7,19,4787,56.28140703517602
286,7,15,4802,58.27537688442226
287,7,21,4823,54.2693467336685
288,7,9,4832,62.26331658291474
289,7,14,4846,65.25728643216098
290,7,15,4861,67.25125628140722
291,7,12,4873,72.24522613065346
292,7,18,4891,71.2391959798997
293,7,14,4905,74.23316582914595
294,7,15,4920,76.22713567839219
295,7,12,4932,81.22110552763843
296,7,18,4950,80.21507537688467
297,7,21,4971,76.20904522613091
298,7,16,4987,77.20301507537715
299,7,22,5009,72.19698492462248
300,7,17,5026,72.19095477386873
301,7,15,5041,74.18492462311497
302,7,15,5056,76.17889447236121
303,7,13,5069,80.17286432160745
304,7,19,5088,78.16683417085369
305,7,20,5108,75.16080402009993
306,7,20,5128,72.15477386934617
307,7,24,5152,65.14874371859241
308,7,24,5176,58.142713567838655
309,7,15,5191,60.136683417084896
310,7,14,5205,63.13065326633114
311,7,12,5217,68.12462311557738
312,7,13,5230,72.11859296482362
313,7,21,5251,68.11256281406986
314,7,18,5269,67.1065326633161
315,7,17,5286,67.10050251256234
316,7,20,5306,64.09447236180858
317,7,12,5318,69.08844221105483
318,7,18,5336,68.08241206030107
319,7,18,5354,67.07638190954731
320,7,18,5372,66.07035175879355
321,7,18,5390,65.06432160803979
322,7,12,5402,70.05829145728603
323,7,16,5418,71.05226130653227
324,7,23,5441,65.04623115577851
325,7,21,5462,61.040201005024755
326,7,18,5480,60.034170854271
327,7,15,5495,62.02814070351724
328,7,16,5511,63.02211055276348
329,7,14,5525,66.01608040200972
330,7,15,5540,68.01005025125596
331,7,10,5550,75.0040201005022
332,7,11,5561,80.99798994974844
333,7,26,5587,71.99195979899469
334,7,14,5601,74.98592964824093
335,7,12,5613,79.97989949748717
336,7,15,5628,81.97386934673341
337,7,15,5643,83.96783919597965
338,7,15,5658,85.96180904522589
339,7,14,5672,88.95577889447213
340,7,13,5685,92.94974874371837
341,7,16,5701,93.94371859296461
342,7,21,5722,89.93768844221086
343,7,20,5742,86.9316582914571
344,7,26,5768,77.92562814070334
345,7,20,5788,74.91959798994958
346,7,14,5802,77.91356783919582
347,7,11,5813,83.90753768844206
348,7,17,5830,83.9015075376883
349,7,15,5845,85.89547738693454
350,7,17,5862,85.88944723618079
351,7,16,5878,86.88341708542703
352,7,16,5894,87.87738693467327
353,7,15,5909,89.87135678391951
354,7,18,5927,88.86532663316575
355,7,18,5945,87.85929648241199
356,7,15,5960,89.85326633165823
357,7,15,5975,91.84723618090447
358,7,25,6000,83.84120603015072
359,7,14,6014,86.83517587939696
360,7,20,6034,83.8291457286432
361,7,18,6052,82.82311557788944
362,7,18,6070,81.81708542713568
363,7,18,6088,80.81105527638192
364,7,17,6105,80.80502512562816
365,7,14,6119,83.7989949748744
366,7,17,6136,83.79296482412065
367,7,22,6158,78.78693467336689
368,7,22,6180,73.78090452261313
369,7,12,6192,78.77487437185937
370,7,25,6217,70.76884422110561
371,7,12,6229,75.76281407035185
372,7,15,6244,77.75678391959809
373,7,11,6255,83.75075376884433
374,7,17,6272,83.74472361809057
375,7,14,6286,86.73869346733682
376,7,16,6302,87.73266331658306
377,7,13,6315,91.7266331658293
378,7,14,6329,94.72060301507554
379,7,18,6347,93.71457286432178
380,7,12,6359,98.70854271356802
381,7,17,6376,98.70251256281426
382,7,19,6395,96.6964824120605
383,7,20,6415,93.69045226130675
384,7,17,6432,93.68442211055299
385,7,23,6455,87.67839195979832
386,7,20,6475,84.67236180904456
387,7,20,6495,81.6663316582908
388,11,7,6502,91.66030150753704
389,7,19,6521,89.65427135678328
390,7,18,6539,88.64824120602952
391,7,12,6551,93.64221105527577
392,7,17,6568,93.636180904522
393,7,16,6584,94.63015075376825
394,7,23,6607,88.62412060301449
395,7,16,6623,89.61809045226073
396,7,21,6644,85.61206030150697
397,7,24,6668,78.60603015075321
398,7,20,6688,75.59999999999945
399,7,11,6699,81.5939698492457
400,7,16,6715,82.58793969849194
401,7,15,6730,84.58190954773818
402,7,13,6743,88.57587939698442
403,7,18,6761,87.56984924623066
404,7,14,6775,90.5638190954769
405,7,18,6793,89.55778894472314
406,7,17,6810,89.55175879396938
407,7,17,6827,89.54572864321563
408,7,17,6844,89.53969849246187
409,7,18,6862,88.53366834170811
410,7,20,6882,85.52763819095435
411,7,12,6894,90.52160804020059
412,7,16,6910,91.51557788944683
413,7,19,6929,89.50954773869307
414,7,18,6947,88.50351758793931
415,7,16,6963,89.49748743718555
416,7,24,6987,82.4914572864318
417,7,13,7000,86.48542713567804
418,7,16,7016,87.47939698492428
419,7,16,7032,88.47336683417052
420,7,14,7046,91.46733668341676
421,7,21,7067,87.461306532663
422,7,11,7078,93.45527638190924
423,7,13,7091,97.44924623115548
424,7,15,7106,99.44321608040173
425,7,16,7122,100.43718592964797
426,7,23,7145,94.43115577889421
427,7,9,7154,102.42512562814045
428,7,23,7177,96.41909547738669
429,7,13,7190,100.41306532663293
430,7,13,7203,104.40703517587917
431,7,13,7216,108.40100502512541
432,7,19,7235,106.39497487437166
433,7,23,7258,100.3889447236179
434,7,19,7277,98.38291457286414
435,7,27,7304,88.37688442211038
436,7,19,7323,86.37085427135662
437,7,18,7341,85.36482412060286
438,7,16,7357,86.3587939698491
439,7,21,7378,82.35276381909534
440,7,14,7392,85.34673366834159
441,7,13,7405,89.34070351758783
442,7,21,7426,85.33467336683407
443,7,16,7442,86.32864321608031
444,7,11,7453,92.32261306532655
445,7,16,7469,93.31658291457279
446,7,22,7491,88.31055276381903
447,7,19,7510,86.30452261306527
448,7,16,7526,87.29849246231151
449,7,14,7540,90.29246231155776
450,7,15,7555,92.286432160804
451,7,17,7572,92.28040201005024
452,7,19,7591,90.27437185929648
453,7,15,7606,92.26834170854272
454,7,14,7620,95.26231155778896
455,7,18,7638,94.2562814070352
456,7,20,7658,91.25025125628144
457,7,14,7672,94.24422110552769
458,7,17,7689,94.23819095477393
459,7,20,7709,91.23216080402017
460,7,18,7727,90.22613065326641
461,7,18,7745,89.22010050251265
462,7,12,7757,94.21407035175889
463,7,13,7770,98.20804020100513
464,7,18,7788,97.20201005025137
465,7,17,7805,97.19597989949762
466,7,18,7823,96.18994974874386
467,7,29,7852,84.1839195979901
468,7,16,7868,85.17788944723634
469,7,14,7882,88.17185929648258
470,7,14,7896,91.16582914572791
471,7,23,7919,85.15979899497415
472,7,19,7938,83.1537688442204
473,7,9,7947,91.14773869346664
474,7,19,7966,89.14170854271288
475,7,24,7990,82.13567839195912
476,7,14,8004,85.12964824120536
477,7,15,8019,87.1236180904516
478,7,21,8040,83.11758793969784
479,7,15,8055,85.11155778894408
480,7,24,8079,78.10552763819032
481,7,24,8103,71.09949748743657
482,7,20,8123,68.0934673366828
483,7,26,8149,59.08743718592996
484,7,15,8164,61.08140703517529
485,7,15,8179,63.07537688442244
486,7,20,8199,60.06934673366777
487,7,15,8214,62.06331658291492
